#f1/f2, m1/m2, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.12994350282485875,1.352941176470588,2.4320355,1.17775912755,0.056,0.944,0.0,1.553935,1.14732217808,0.0685,0.9315,0.0
0.12994350282485875,1.5000000000000007,2.5424835,1.23101204501,0.069,0.931,0.0,1.68548,1.3219053799,0.079,0.921,0.0
0.12994350282485875,1.6666666666666667,2.643191,1.31289587738,0.074,0.926,0.0,1.7632985,1.39863253498,0.095,0.905,0.0
0.12994350282485875,1.8571428571428574,2.7553005,1.35444558774,0.0955,0.9045,0.0,1.8356875,1.44693031597,0.093,0.907,0.0
0.12994350282485875,2.0769230769230775,2.9334675,1.51931345428,0.104,0.896,0.0,1.939981,1.57135374421,0.105,0.895,0.0
0.12994350282485875,2.333333333333334,3.139938,1.6492616311,0.124,0.876,0.0,2.1300728012,1.67702827527,0.1125,0.8865,0.001
0.12994350282485875,2.6363636363636376,3.2826375,1.77957858676,0.1495,0.8505,0.0,2.22136058216,1.74202811449,0.1365,0.863,0.0005
0.12994350282485875,3.0,3.54567951503,2.04555563018,0.1535,0.846,0.0005,2.45313197268,1.97787322332,0.16,0.8385,0.0015
0.12994350282485875,3.444444444444445,3.72575338978,2.03561832021,0.1895,0.81,0.0005,2.64511044689,2.11029385627,0.198,0.8005,0.0015
0.12994350282485875,4.000000000000001,4.04902107545,2.29366888981,0.2165,0.778,0.0055,2.75661543189,2.14707823608,0.2295,0.7685,0.002
0.12994350282485875,4.714285714285716,4.39092637695,2.55429020516,0.282,0.709,0.009,3.04257491936,2.4347502872,0.272,0.724,0.004
0.12994350282485875,5.6666666666666705,4.63883617376,2.73763761577,0.3405,0.6415,0.018,3.19386146271,2.51496461974,0.335,0.655,0.01
0.12994350282485875,7.0,5.03637214796,2.93757686006,0.42,0.5575,0.0225,3.42405366635,2.69821743088,0.4095,0.5775,0.013
0.1627906976744186,0.14285714285714285,1.4561385,0.51679607265,0.005,0.995,0.0,0.799588,0.560427082359,0.022,0.978,0.0
0.1627906976744186,0.17647058823529413,1.4659645,0.534197872617,0.006,0.994,0.0,0.861139,0.654349910416,0.0215,0.9785,0.0
0.1627906976744186,0.21212121212121213,1.508758,0.543086091583,0.008,0.992,0.0,0.892054,0.640096846261,0.0275,0.9725,0.0
0.1627906976744186,0.25,1.5634365,0.575948347195,0.0065,0.9935,0.0,0.881405,0.614288322315,0.027,0.973,0.0
0.1627906976744186,0.2903225806451613,1.5832145,0.594461990185,0.0085,0.9915,0.0,0.942929,0.692591440251,0.0335,0.9665,0.0
0.1627906976744186,0.3333333333333333,1.59895,0.586077800368,0.01,0.99,0.0,0.981149,0.727141017098,0.039,0.961,0.0
0.1627906976744186,0.37931034482758624,1.663424,0.628556958857,0.0145,0.9855,0.0,0.995365,0.729925178881,0.0305,0.9695,0.0
0.1627906976744186,0.42857142857142866,1.7065405,0.670080970377,0.0155,0.9845,0.0,1.0179745,0.697492690661,0.0355,0.9645,0.0
0.1627906976744186,0.48148148148148145,1.725544,0.664196523415,0.021,0.979,0.0,1.0569575,0.764309196689,0.0385,0.9615,0.0
0.1627906976744186,0.5384615384615384,1.772489,0.731950872615,0.0195,0.9805,0.0,1.0778655,0.793584378332,0.042,0.958,0.0
0.1627906976744186,0.6,1.797207,0.700511304492,0.0305,0.9695,0.0,1.143578,0.845395990058,0.048,0.952,0.0
0.1627906976744186,0.6666666666666667,1.8730575,0.737665991249,0.023,0.977,0.0,1.145422,0.815054837022,0.048,0.952,0.0
0.1627906976744186,0.7391304347826089,1.938805,0.82211777364,0.031,0.969,0.0,1.190461,0.859862153084,0.0575,0.9425,0.0
0.1627906976744186,0.8181818181818181,1.996358,0.853202395505,0.027,0.973,0.0,1.290827,0.976535044901,0.0525,0.9475,0.0
