#f1/f2, m1/m2, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.06951871657754011,3.0,1.2202915,0.656258910742,0.954,0.046,0.0,0.763467,0.791276227947,0.906,0.094,0.0
0.06951871657754011,3.444444444444445,1.166649,0.631149182247,0.9685,0.0315,0.0,0.7029415,0.751229733341,0.921,0.079,0.0
0.06951871657754011,4.000000000000001,1.116495,0.619847961922,0.9735,0.0265,0.0,0.6727175,0.70498864432,0.9465,0.0535,0.0
0.06951871657754011,4.714285714285716,1.063654,0.585090809816,0.9785,0.0215,0.0,0.642002,0.680736118781,0.9485,0.0515,0.0
0.06951871657754011,5.6666666666666705,1.022958,0.551522193268,0.99,0.01,0.0,0.602748,0.624150269882,0.9665,0.0335,0.0
0.06951871657754011,7.0,0.9963615,0.544604121187,0.9925,0.0075,0.0,0.565407,0.578230640959,0.9685,0.0315,0.0
0.09890109890109891,0.14285714285714285,1.466065,0.539580550555,0.018,0.982,0.0,0.979042,0.707853321146,0.0635,0.9365,0.0
0.09890109890109891,0.17647058823529413,1.5276315,0.565191091813,0.026,0.974,0.0,1.0083205,0.743191662909,0.088,0.912,0.0
0.09890109890109891,0.21212121212121213,1.5459845,0.563366764828,0.0495,0.9505,0.0,1.1135845,0.829281900575,0.1125,0.8875,0.0
0.09890109890109891,0.25,1.597454,0.58252911053,0.0745,0.9255,0.0,1.1304865,0.851618241157,0.15,0.85,0.0
0.09890109890109891,0.2903225806451613,1.6025215,0.580086616215,0.0995,0.9005,0.0,1.2087095,0.939594171644,0.1745,0.8255,0.0
0.09890109890109891,0.3333333333333333,1.628283,0.629193534909,0.132,0.868,0.0,1.235447,0.982368385792,0.2035,0.7965,0.0
0.09890109890109891,0.37931034482758624,1.674688,0.624225607142,0.1595,0.8405,0.0,1.2593865,1.00276936477,0.216,0.784,0.0
0.09890109890109891,0.42857142857142866,1.7131765,0.640124962676,0.2105,0.7895,0.0,1.2679425,1.07284097618,0.2865,0.7135,0.0
0.09890109890109891,0.48148148148148145,1.7337835,0.670600045305,0.2295,0.7705,0.0,1.294036,1.08887625244,0.3095,0.6905,0.0
0.09890109890109891,0.5384615384615384,1.72994,0.653856447539,0.291,0.709,0.0,1.3120225,1.09855722737,0.3475,0.6525,0.0
