#f1, m1, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
1.1,4.300000000000001,0.982888,0.31172572879,0.4715,0.5285,0.0,0.6195045,0.66074332551,0.505,0.495,0.0
1.1,4.4,0.9631525,0.30426398735,0.4875,0.5125,0.0,0.621026,0.675172604464,0.5015,0.4985,0.0
1.1,4.5,0.953788,0.296423690039,0.503,0.497,0.0,0.587442,0.631769778544,0.505,0.495,0.0
1.1,4.6000000000000005,0.934417,0.309724084487,0.494,0.506,0.0,0.593943,0.673618087565,0.502,0.498,0.0
1.1,4.7,0.9201685,0.306096297539,0.505,0.495,0.0,0.592171,0.627988828211,0.497,0.503,0.0
1.1,4.8,0.8935885,0.318546327304,0.495,0.505,0.0,0.543882,0.564440488155,0.492,0.508,0.0
1.1,4.9,0.8863385,0.312499200943,0.5105,0.4895,0.0,0.542842,0.588436021425,0.4865,0.5135,0.0
1.1,5.0,0.8794865,0.309077016508,0.502,0.498,0.0,0.512657,0.541677378501,0.4975,0.5025,0.0
1.3,0.5,4.78044936203,2.8701913252,0.491,0.494,0.015,3.79989411505,2.88346553927,0.491,0.4995,0.0095
1.3,0.6,4.32202583595,2.54511911045,0.499,0.4975,0.0035,3.43487134752,2.67550976454,0.505,0.4855,0.0095
1.3,0.7,3.76983044394,2.14550387132,0.5045,0.4935,0.002,3.2447935411,2.6180114038,0.4895,0.5055,0.005
1.3,0.8,3.550914,2.00413598686,0.4935,0.5065,0.0,2.90690871535,2.47465791148,0.5235,0.4735,0.003
1.3,0.9,3.1411015,1.67378367194,0.502,0.498,0.0,2.66814173647,2.1583027609,0.4995,0.499,0.0015
1.3,1.0,2.8391835,1.42186582294,0.5145,0.4855,0.0,2.46990994336,2.10957691806,0.5275,0.471,0.0015
1.3,1.1,2.6934285,1.34228290692,0.4965,0.5035,0.0,2.367289,1.96808234356,0.479,0.521,0.0
1.3,1.2000000000000002,2.4595305,1.18330467609,0.5055,0.4945,0.0,2.13900825301,1.88974004085,0.4915,0.5075,0.001
1.3,1.3,2.348536,1.12171576797,0.521,0.479,0.0,2.068986,1.80140272543,0.5025,0.4975,0.0
1.3,1.4,2.2124205,0.983454888657,0.4975,0.5025,0.0,1.981523,1.73219249572,0.508,0.492,0.0
1.3,1.5,2.0947505,0.934905238071,0.4865,0.5135,0.0,1.8642635,1.62044662986,0.484,0.516,0.0
1.3,1.6,2.0079925,0.863832649809,0.5245,0.4755,0.0,1.69344068737,1.45748284636,0.5125,0.487,0.0005
1.3,1.7000000000000002,1.914155,0.793683160467,0.5005,0.4995,0.0,1.6464915,1.47537257431,0.5095,0.4905,0.0
1.3,1.8,1.830066,0.734081873047,0.4835,0.5165,0.0,1.5771345,1.42450725554,0.512,0.488,0.0
1.3,1.9000000000000001,1.7338945,0.668993141211,0.4845,0.5155,0.0,1.4388795,1.35019055956,0.518,0.482,0.0
1.3,2.0,1.672448,0.632737145804,0.5095,0.4905,0.0,1.379186,1.26922318661,0.5065,0.4935,0.0
1.3,2.1,1.6396625,0.615464410359,0.5035,0.4965,0.0,1.382764,1.25396258607,0.4975,0.5025,0.0
1.3,2.2,1.57028,0.612457352893,0.5015,0.4985,0.0,1.296751,1.18182304409,0.497,0.503,0.0
1.3,2.3,1.505177,0.552285572769,0.4965,0.5035,0.0,1.2467645,1.18161612676,0.519,0.481,0.0
1.3,2.4000000000000004,1.49202,0.538138726354,0.505,0.495,0.0,1.214558,1.11760762413,0.5065,0.4935,0.0
1.3,2.5,1.4424925,0.528820036847,0.5065,0.4935,0.0,1.155851,1.05224212158,0.4945,0.5055,0.0
1.3,2.6,1.396711,0.491319785199,0.5075,0.4925,0.0,1.085694,1.00733620494,0.5085,0.4915,0.0
1.3,2.7,1.3618415,0.457879830526,0.518,0.482,0.0,1.0669045,0.991072556003,0.497,0.503,0.0
