#f1, m1, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.9,2.6,1.4057245,0.576970425571,0.6105,0.3895,0.0,0.9459475,0.851409903263,0.5955,0.4045,0.0
0.9,2.7,1.3289795,0.556768611004,0.602,0.398,0.0,0.9243565,0.847848985635,0.5855,0.4145,0.0
0.9,2.8000000000000003,1.290557,0.542755620311,0.5815,0.4185,0.0,0.8793325,0.829433084844,0.5795,0.4205,0.0
0.9,2.9000000000000004,1.271787,0.54284808412,0.5915,0.4085,0.0,0.850981,0.75892517626,0.583,0.417,0.0
0.9,3.0,1.21589,0.520120042759,0.602,0.398,0.0,0.802862,0.727801854109,0.568,0.432,0.0
0.9,3.1,1.160519,0.4899813284,0.5635,0.4365,0.0,0.80701,0.74930628055,0.578,0.422,0.0
0.9,3.2,1.134529,0.488454097429,0.5695,0.4305,0.0,0.769126,0.731514717178,0.5725,0.4275,0.0
0.9,3.3000000000000003,1.1081335,0.474154627254,0.5845,0.4155,0.0,0.7528855,0.678325318944,0.568,0.432,0.0
0.9,3.4000000000000004,1.0715595,0.47431487287,0.569,0.431,0.0,0.72388,0.712738629869,0.5715,0.4285,0.0
0.9,3.5,1.046517,0.46896676769,0.559,0.441,0.0,0.7036235,0.663569918334,0.5705,0.4295,0.0
0.9,3.6,0.9999215,0.432114251553,0.542,0.458,0.0,0.6730755,0.648477008536,0.564,0.436,0.0
0.9,3.7,0.9749965,0.420624285941,0.5525,0.4475,0.0,0.6422165,0.610499721497,0.5775,0.4225,0.0
0.9,3.8000000000000003,0.9639365,0.432703488863,0.5445,0.4555,0.0,0.6272675,0.599907553405,0.5645,0.4355,0.0
0.9,3.9000000000000004,0.925516,0.403536777182,0.5355,0.4645,0.0,0.6063965,0.572700705561,0.572,0.428,0.0
0.9,4.0,0.890106,0.392158353527,0.5305,0.4695,0.0,0.5873665,0.541027070584,0.576,0.424,0.0
0.9,4.1,0.8623145,0.389306985763,0.535,0.465,0.0,0.5881885,0.551530933155,0.5655,0.4345,0.0
0.9,4.2,0.8292065,0.366094115305,0.5245,0.4755,0.0,0.5684015,0.52945181856,0.57,0.43,0.0
0.9,4.300000000000001,0.827226,0.376047316089,0.533,0.467,0.0,0.552473,0.536421475954,0.579,0.421,0.0
0.9,4.4,0.800585,0.357870549793,0.5235,0.4765,0.0,0.561478,0.541103214531,0.569,0.431,0.0
0.9,4.5,0.7660995,0.328101616465,0.5145,0.4855,0.0,0.5319475,0.500365811245,0.5925,0.4075,0.0
0.9,4.6000000000000005,0.767611,0.336817598528,0.5255,0.4745,0.0,0.5348775,0.50607397703,0.582,0.418,0.0
0.9,4.7,0.74103,0.319021733136,0.5165,0.4835,0.0,0.50633,0.478592813826,0.5565,0.4435,0.0
0.9,4.8,0.709323,0.302797552557,0.5395,0.4605,0.0,0.503282,0.487683473969,0.573,0.427,0.0
0.9,4.9,0.709594,0.301529416593,0.5375,0.4625,0.0,0.483555,0.478040935272,0.564,0.436,0.0
0.9,5.0,0.676451,0.279619429085,0.525,0.475,0.0,0.4615635,0.453401294911,0.5665,0.4335,0.0
1.1,0.5,5.13697045171,2.99780212577,0.5855,0.388,0.0265,3.84252307199,2.8932377889,0.614,0.3715,0.0145
1.1,0.6,4.62751805356,2.77690499762,0.619,0.3705,0.0105,3.33765794914,2.56063136157,0.6185,0.371,0.0105
1.1,0.7,4.03051461839,2.33116853127,0.6055,0.3895,0.005,3.21381593405,2.50076921988,0.6135,0.3785,0.008
1.1,0.8,3.69155759719,2.0892502068,0.613,0.386,0.001,2.87495969478,2.36846208151,0.624,0.373,0.003
1.1,0.9,3.31664405411,1.88547796257,0.629,0.3705,0.0005,2.73530904121,2.3466347976,0.5985,0.3975,0.004
1.1,1.0,3.1072765,1.64949340636,0.634,0.366,0.0,2.57338024349,2.14945993453,0.6265,0.373,0.0005
1.1,1.1,2.88966169439,1.46441848836,0.624,0.3755,0.0005,2.38953940763,1.94970692536,0.608,0.391,0.001
1.1,1.2000000000000002,2.652252,1.34001080526,0.626,0.374,0.0,2.1430666022,1.86798810975,0.594,0.4055,0.0005
1.1,1.3,2.520276,1.27412172826,0.626,0.374,0.0,2.01452721042,1.76466004914,0.6045,0.395,0.0005
1.1,1.4,2.345237,1.10821443669,0.6075,0.3925,0.0,1.97271308517,1.76957420507,0.6125,0.387,0.0005
1.1,1.5,2.256902,1.02007456655,0.638,0.362,0.0,1.754635,1.51135600014,0.62,0.38,0.0
1.1,1.6,2.135744,0.94196018186,0.595,0.405,0.0,1.651542,1.51298460387,0.609,0.391,0.0
1.1,1.7000000000000002,2.026187,0.891445222256,0.6415,0.3585,0.0,1.5922895,1.40860347706,0.5835,0.4165,0.0
1.1,1.8,1.9498795,0.803342927189,0.599,0.401,0.0,1.4649455,1.2802321573,0.58,0.42,0.0
1.1,1.9000000000000001,1.8527035,0.777620236651,0.625,0.375,0.0,1.4307115,1.28135494001,0.603,0.397,0.0
1.1,2.0,1.8157485,0.746600951559,0.6025,0.3975,0.0,1.3630955,1.20012441171,0.5895,0.4105,0.0
1.1,2.1,1.70678,0.686806662289,0.591,0.409,0.0,1.2588845,1.10350896066,0.5985,0.4015,0.0
1.1,2.2,1.6589415,0.64206539064,0.6005,0.3995,0.0,1.2244545,1.09945328409,0.58,0.42,0.0
1.1,2.3,1.6016275,0.638697398462,0.6055,0.3945,0.0,1.083177,0.97155290109,0.5945,0.4055,0.0
1.1,2.4000000000000004,1.5871435,0.595844740833,0.625,0.375,0.0,1.1020095,1.01581440018,0.5935,0.4065,0.0
1.1,2.5,1.5154415,0.566942459377,0.6245,0.3755,0.0,1.0524405,0.956117609178,0.5955,0.4045,0.0
1.1,2.6,1.480325,0.546597009229,0.611,0.389,0.0,1.0193815,0.921959214431,0.575,0.425,0.0
1.1,2.7,1.4162135,0.520388557649,0.605,0.395,0.0,0.948308,0.860821297374,0.5855,0.4145,0.0
1.1,2.8000000000000003,1.38136,0.515917881158,0.617,0.383,0.0,0.958551,0.901832611228,0.5805,0.4195,0.0
1.1,2.9000000000000004,1.3410875,0.493919521686,0.6295,0.3705,0.0,0.8871125,0.825870261193,0.574,0.426,0.0
1.1,3.0,1.3193665,0.478762511958,0.628,0.372,0.0,0.8646255,0.820316600219,0.5675,0.4325,0.0
1.1,3.1,1.290104,0.480017363816,0.608,0.392,0.0,0.8148025,0.77467375094,0.5885,0.4115,0.0
1.1,3.2,1.2398015,0.457132429341,0.6385,0.3615,0.0,0.804189,0.733748689756,0.582,0.418,0.0
1.1,3.3000000000000003,1.240501,0.450178521563,0.602,0.398,0.0,0.752876,0.715007417088,0.5845,0.4155,0.0
1.1,3.4000000000000004,1.1817735,0.445711658346,0.616,0.384,0.0,0.7608465,0.721411944184,0.5885,0.4115,0.0
1.1,3.5,1.157867,0.419133700671,0.6205,0.3795,0.0,0.76446,0.725369675652,0.5625,0.4375,0.0
1.1,3.6,1.128903,0.408653347068,0.611,0.389,0.0,0.689593,0.634662325201,0.5695,0.4305,0.0
1.1,3.7,1.10001,0.410923102959,0.6225,0.3775,0.0,0.669254,0.607920379735,0.5745,0.4255,0.0
1.1,3.8000000000000003,1.083104,0.395656558576,0.616,0.384,0.0,0.6499285,0.598738777255,0.5805,0.4195,0.0
1.1,3.9000000000000004,1.058943,0.393145240699,0.6245,0.3755,0.0,0.652074,0.613089648764,0.5725,0.4275,0.0
1.1,4.0,1.0471175,0.3848830055,0.6155,0.3845,0.0,0.633789,0.596174213073,0.5695,0.4305,0.0
1.1,4.1,1.0262655,0.382064056248,0.6165,0.3835,0.0,0.610613,0.588313894671,0.5785,0.4215,0.0
1.1,4.2,0.980042,0.372798991911,0.6085,0.3915,0.0,0.595219,0.563430976397,0.5745,0.4255,0.0
1.1,4.300000000000001,0.9724335,0.37837293761,0.5905,0.4095,0.0,0.59726,0.545985125282,0.5595,0.4405,0.0
1.1,4.4,0.941748,0.357706686829,0.594,0.406,0.0,0.5847765,0.578661006327,0.5695,0.4305,0.0
1.1,4.5,0.9145025,0.355797036049,0.5855,0.4145,0.0,0.5458145,0.527503014567,0.576,0.424,0.0
1.1,4.6000000000000005,0.8949575,0.367143096833,0.566,0.434,0.0,0.547401,0.53089058489,0.559,0.441,0.0
1.1,4.7,0.8818455,0.36402636941,0.556,0.444,0.0,0.515811,0.502772492223,0.55,0.45,0.0
1.1,4.8,0.85228,0.338636032514,0.58,0.42,0.0,0.5125505,0.474351482136,0.587,0.413,0.0
1.1,4.9,0.842526,0.334746591168,0.535,0.465,0.0,0.518228,0.495047246147,0.5515,0.4485,0.0
1.1,5.0,0.822068,0.335802175069,0.5395,0.4605,0.0,0.500054,0.502110767773,0.5605,0.4395,0.0
1.3,0.5,5.05048395819,2.92823336705,0.6085,0.362,0.0295,3.75096311323,2.80030552123,0.6045,0.38,0.0155
1.3,0.6,4.64540304987,2.73466262829,0.6,0.39,0.01,3.37529336134,2.62779583776,0.6345,0.356,0.0095
1.3,0.7,4.16177095931,2.32079257481,0.629,0.3695,0.0015,3.21848658814,2.5665034559,0.634,0.36,0.006
1.3,0.8,3.66877687697,2.11584999999,0.609,0.389,0.002,3.00679276022,2.41883067095,0.635,0.3615,0.0035
1.3,0.9,3.36999575751,1.86876504411,0.65,0.349,0.001,2.81787470964,2.32675422014,0.6065,0.391,0.0025
1.3,1.0,3.109233,1.66458519452,0.6155,0.3845,0.0,2.63020211323,2.22703889948,0.623,0.3765,0.0005
1.3,1.1,2.857542,1.48794094955,0.623,0.377,0.0,2.38965248898,2.02425658289,0.604,0.3955,0.0005
1.3,1.2000000000000002,2.703103,1.37093823363,0.613,0.387,0.0,2.23933772044,1.90516894114,0.6185,0.3805,0.001
1.3,1.3,2.55621,1.24193837371,0.6245,0.3755,0.0,2.04162156012,1.72016044,0.585,0.4145,0.0005
1.3,1.4,2.356986,1.16072695957,0.615,0.385,0.0,1.9129555,1.64374923558,0.6,0.4,0.0
1.3,1.5,2.261546,1.03152838655,0.6215,0.3785,0.0,1.8329755,1.62726358735,0.6375,0.3625,0.0
1.3,1.6,2.118019,0.945048388205,0.627,0.373,0.0,1.6843345,1.49218014762,0.6095,0.3905,0.0
1.3,1.7000000000000002,2.0651795,0.900449024885,0.631,0.369,0.0,1.6044895,1.40466997564,0.5985,0.4015,0.0
1.3,1.8,1.98741,0.840465625845,0.617,0.383,0.0,1.5244895,1.42842137711,0.5855,0.4145,0.0
1.3,1.9000000000000001,1.907903,0.797373751481,0.617,0.383,0.0,1.426947,1.31130332107,0.614,0.386,0.0
1.3,2.0,1.8224605,0.735829515238,0.6085,0.3915,0.0,1.425699,1.30363046207,0.58,0.42,0.0
1.3,2.1,1.736629,0.66731141513,0.6195,0.3805,0.0,1.3041145,1.19273434536,0.61,0.39,0.0
1.3,2.2,1.6883495,0.659418900114,0.623,0.377,0.0,1.2479345,1.12770748973,0.604,0.396,0.0
1.3,2.3,1.6343095,0.625752125089,0.627,0.373,0.0,1.2027145,1.14084977002,0.593,0.407,0.0
1.3,2.4000000000000004,1.577909,0.578293371288,0.6085,0.3915,0.0,1.1318065,1.02133001595,0.5925,0.4075,0.0
1.3,2.5,1.5465085,0.565721143808,0.599,0.401,0.0,1.069768,0.961813867323,0.5805,0.4195,0.0
1.3,2.6,1.486839,0.533172899319,0.6065,0.3935,0.0,1.0231245,0.91927438645,0.5965,0.4035,0.0
1.3,2.7,1.4443785,0.504169790727,0.612,0.388,0.0,1.009667,0.934685635918,0.599,0.401,0.0
1.3,2.8000000000000003,1.4159925,0.512058496947,0.616,0.384,0.0,0.9553245,0.858573156287,0.576,0.424,0.0
1.3,2.9000000000000004,1.374747,0.480875291738,0.5915,0.4085,0.0,0.921235,0.848751405701,0.594,0.406,0.0
1.3,3.0,1.351574,0.483061169881,0.6175,0.3825,0.0,0.904381,0.837628768231,0.5755,0.4245,0.0
1.3,3.1,1.3128725,0.437943837241,0.6085,0.3915,0.0,0.8855205,0.775023413947,0.5685,0.4315,0.0
1.3,3.2,1.287969,0.443335337279,0.629,0.371,0.0,0.8584405,0.793559910176,0.5735,0.4265,0.0
1.3,3.3000000000000003,1.2638425,0.426212108678,0.6065,0.3935,0.0,0.809669,0.732097288978,0.5735,0.4265,0.0
1.3,3.4000000000000004,1.2293795,0.409868549731,0.599,0.401,0.0,0.7914275,0.739236067882,0.589,0.411,0.0
1.3,3.5,1.2083545,0.412039599378,0.6155,0.3845,0.0,0.7903065,0.735276570575,0.5715,0.4285,0.0
1.3,3.6,1.178607,0.392407596211,0.6145,0.3855,0.0,0.761702,0.729395013692,0.5795,0.4205,0.0
1.3,3.7,1.170526,0.388839972848,0.6465,0.3535,0.0,0.704182,0.666636973815,0.578,0.422,0.0
1.3,3.8000000000000003,1.1430065,0.388623401446,0.62,0.38,0.0,0.668835,0.652831316659,0.5845,0.4155,0.0
1.3,3.9000000000000004,1.108071,0.350563613191,0.627,0.373,0.0,0.6726725,0.6232672367,0.565,0.435,0.0
1.3,4.0,1.0935875,0.359341272117,0.6265,0.3735,0.0,0.655583,0.60707628706,0.5555,0.4445,0.0
1.3,4.1,1.0699995,0.363943906898,0.6265,0.3735,0.0,0.655714,0.613403035801,0.5765,0.4235,0.0
1.3,4.2,1.045148,0.357409547276,0.6265,0.3735,0.0,0.637339,0.593882656806,0.5855,0.4145,0.0
1.3,4.300000000000001,1.0471695,0.344311630842,0.6185,0.3815,0.0,0.6111415,0.573448851484,0.583,0.417,0.0
